parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,x_coord,y_coord
402138500,2023/3/15,190000,3,1,1056,1925,19142,1,4,4,2677088.728,223610.2994
621263300,2023/3/10,161000,3,1,1268,1940,19149,1,4,4,2720806.161,264719.0148
401264900,2023/3/1,50000,3,1,1186,1920,19142,1,4,4,2674237.731,227491.7224
591060000,2023/3/15,85000,3,1,1068,1905,19144,1,4,4,2691293.526,269468.8189
323096600,2023/2/17,50000,3,1,1262,1915,19121,1,4,4,2687618.413,248672.0239
111397100,2023/2/23,67500,3,1,926,1925,19132,1,4,4,2691328.493,252226.4564
312163400,2023/3/17,575000,3,2,1948,1875,19125,1,4,4,2706441.009,245534.9593
234235000,2023/3/7,110000,3,1,1428,1945,19124,1,4,5,2713536.425,260528.5005
211481500,2023/3/8,261000,3,1,1516,1930,19127,1,4,4,2674482.728,263994.0133
211325800,2023/3/3,180000,3,1,1110,1900,19128,1,4,4,2679162.972,260757.3242
221097300,2023/3/15,294000,3,2,956,1925,19119,1,4,2,2688120.906,272686.7259
662600300,2023/3/8,315000,3,1,1296,1973,19154,1,4,4,2746795.219,285105.0157
331183100,2023/3/23,25000,3,1,1176,1920,19134,1,5,4,2707665.047,253923.8802
151329200,2023/3/21,678000,3,2,1680,1920,19130,1,2,2,2687919.063,243022.7104
212501700,2023/3/9,60000,3,1,1760,1960,19128,1,4,3,2671034.377,275229.3248
302194200,2023/3/28,610000,3,2,1700,2007,19146,1,3,3,2689406.515,231929.4245
561225600,2023/3/28,260000,3,1,1148,1958,19152,1,4,4,2722993.618,274862.2868
393222300,2023/3/28,60000,3,1,1120,1960,19148,1,4,4,2694784.686,223155.4719
393262700,2023/3/28,188000,3,1,1320,1929,19148,1,4,4,2694549.017,223326.4847
251109300,2023/3/20,232500,3,1,1178,1925,19134,1,4,3,2708767.355,248786.3235
21377400,2023/3/17,565000,3,2,1818,1915,19147,1,2,2,2698242.015,228902.7508
431130600,2023/3/23,55000,3,1,930,1925,19140,1,4,4,2697635.074,254669.7458
542345700,2023/3/17,220000,3,1,1068,1950,19149,1,4,4,2718937.305,269342.2979
61286300,2023/3/17,85000,3,1,1290,1925,19104,1,4,4,2680420.478,240413.8098
401142700,2023/3/24,60000,3,1,1080,1920,19142,1,4,4,2675348.324,227619.0982
351252700,2023/3/22,155000,3,1,1206,1940,19124,1,4,4,2712800.619,266729.4222
161231900,2023/3/20,30000,3,1,1034,1925,19132,1,4,4,2693641.661,249551.2767
593117700,2023/3/22,235000,3,1,1672,1900,19144,1,4,4,2686421.705,268354.5521
51024720,2023/3/17,1164000,3,2,2166,1980,19147,1,3,3,2699090.508,232422.8218
572158220,2023/2/8,299900,3,1,1224,1960,19114,1,4,4,2736659.677,277851.2736
662459200,2023/3/29,275000,3,1,1296,1960,19154,1,4,4,2745978.296,284731.1339
888001434,2023/3/27,499995,3,2,1492,2023,19125,1,1,1,2706286.529,243246.5331
131262300,2023/3/17,20000,3,1,1350,1940,19140,1,4,4,2694535.661,258073.6957
611368200,2023/3/16,260000,3,1,1328,1957,19120,1,4,4,2705173.297,271935.6089
502387400,2023/3/16,190000,3,2,1302,1950,19150,1,4,4,2690302.008,278264.1498
394021400,2023/3/24,209900,3,1,806,1925,19148,1,4,4,2693559.569,225883.015
101061700,2023/3/7,97500,3,1,1216,1925,19126,1,4,4,2697373.287,276644.5457
551126000,2023/3/8,251000,3,1,1440,1950,19149,1,4,4,2722570.448,266356.8986
372279200,2023/3/27,70000,3,1,1406,1925,19132,1,4,2,2696251.667,252490.0363
531249700,2023/3/14,120000,3,1,1086,1925,19149,1,4,4,2714069.04,267288.4683
888300902,2023/3/12,860000,3,3,2200,2006,19146,1,3,3,2688150.476,233148.2351
312000394,2023/3/8,667400,3,3,1881,2023,19125,1,1,1,2705952.427,243197.1917
482208300,2023/3/22,279999,3,1,1020,1920,19145,1,3,2,2688406.041,227174.9088
482322700,2023/3/24,305000,3,3,1056,1920,19145,1,2,2,2687471.701,227764.9529
888110702,2023/3/24,885000,3,3,1614,1928,19103,1,3,3,2691846.585,234890.0137
363267800,2023/3/6,345000,3,1,1496,1920,19145,1,4,3,2689181.705,228154.0147
422150200,2023/3/7,85000,3,1,1200,1940,19120,1,4,4,2703542.802,263508.7534
232036700,2023/3/20,179000,3,1,1705,1920,19124,1,4,2,2713467.644,258281.6005
34115500,2023/2/28,90000,3,1,1488,1925,19143,1,4,4,2674603.116,229485.6443
262166725,2023/3/22,400000,3,2,1520,2001,19145,1,3,3,2688531.958,220604.6998
542437900,2023/3/9,227000,3,1,1088,1950,19149,1,4,4,2720875.304,270727.7892
561006000,2023/3/22,215000,3,1,1200,1957,19111,1,4,4,2714927.013,276550.7076
888001432,2023/3/24,538495,3,2,1492,2022,19125,1,1,1,2706286.529,243246.5331
888001433,2023/3/27,751016,3,2,2406,2022,19125,1,1,1,2706286.529,243246.5331
662408700,2023/2/28,278000,3,1,1360,1966,19154,1,4,4,2742001.026,285032.5627
462093200,2023/3/21,435000,3,2,1410,1925,19143,1,3,2,2676050.185,234412.3667
213164700,2023/3/23,295400,3,1,1512,1920,19128,1,4,3,2679002.909,264611.5147
611041600,2023/3/28,120000,3,1,896,1934,19120,1,4,4,2703905.562,270325.7601
651034600,2023/3/14,55000,3,1,1160,1953,19136,1,7,7,2729888.921,265818.1028
212244300,2023/3/7,365000,3,1,1288,1900,19128,1,3,3,2677366.671,265530.5502
412133300,2023/3/14,195000,3,1,1062,1950,19136,1,4,4,2728722.476,266477.5808
621297900,2023/3/17,160000,3,1,1200,1950,19149,1,4,4,2720051.59,266517.9387
92295220,2023/3/14,1332500,3,3,2823,1977,19118,1,4,3,2678244.454,279130.6618
531060300,2023/3/24,165000,3,1,1080,1925,19111,1,4,4,2716228.9,268555.6652
292252800,2023/2/5,285000,3,1,958,1925,19121,1,4,3,2687556.151,244499.7229
181056300,2023/3/23,865000,3,3,3043,2010,19125,1,3,3,2702055.202,242936.2867
171137400,2023/3/22,72000,3,1,918,1925,19138,1,2,2,2694204.565,269064.9956
662341300,2023/3/23,315000,3,1,1360,1971,19154,1,4,4,2745400.201,282076.3098
401017200,2023/3/3,85000,3,1,1336,1925,19143,1,4,4,2676636.869,228894.4506
481116200,2023/3/22,262000,3,2,942,1920,19145,1,4,2,2689036.546,226650.3977
101306501,2023/3/7,148000,3,1,1132,1925,19126,1,4,4,2697227.415,276933.1131
171344500,2023/3/14,285000,3,2,1502,1925,19141,1,4,2,2696910.446,271773.6755
232157300,2023/3/15,170000,3,1,1410,1925,19124,1,4,3,2715735.55,259970.5843
321047100,2023/3/8,172500,3,1,1290,1915,19121,1,4,3,2694078.556,248292.9417
531151600,2023/3/22,158000,3,1,1152,1925,19111,1,4,4,2716842.23,269419.6314
511221100,2023/3/13,195000,3,1,1170,1925,19143,1,3,2,2677682.336,231270.1916
514266200,2023/2/20,10000,3,1,1170,1960,19143,1,5,4,2677413.591,229421.8239
422087900,2023/3/17,75000,3,1,1140,1930,19120,1,4,4,2702314.663,262336.4093
192023400,2023/3/28,15000,3,1,840,1925,19133,1,4,4,2701801.29,250019.204
422187100,2023/3/28,199900,3,2,1200,1930,19120,1,4,3,2702473.631,263979.4339
501178900,2023/3/2,130000,3,1,1320,1950,19150,1,5,4,2688382.893,282920.4032
331106600,2023/3/27,50000,3,1,1350,1920,19134,1,4,4,2706796.941,253295.0908
382168400,2023/3/22,349000,3,1,1150,1945,19129,1,4,3,2686451.863,258721.302
252170800,2023/3/24,139900,3,2,1200,1925,19134,1,4,3,2706269.01,250796.0754
262261000,2023/3/21,253000,3,1,1050,1920,19145,1,4,4,2689573.523,224948.9526
542047500,2023/3/22,270000,3,1,1500,1950,19149,1,4,4,2719064.377,270440.7737
12319900,2023/3/15,274000,3,1,1104,1920,19148,1,4,4,2694125.634,227475.6378
252161900,2023/3/13,165000,3,1,1030,1920,19134,1,4,2,2706455.066,250157.5705
562095300,2023/3/10,300000,3,1,1875,1940,19152,1,4,4,2722845.48,278377.579
406156300,2023/3/18,126000,3,1,960,1925,19142,1,4,3,2673537.196,221872.6759
406079200,2023/3/21,140000,3,1,960,1930,19142,1,4,4,2674982.899,222983.1091
572197462,2023/3/15,300000,3,2,1620,1976,19114,1,4,3,2733554.105,278851.6328
381112700,2023/3/27,65000,3,1,940,1940,19132,1,4,4,2690543.365,253536.8879
331395500,2023/3/1,88000,3,1,816,1920,19134,1,4,4,2709109.637,254372.9318
112246900,2023/3/17,28000,3,1,1530,1940,19140,1,4,4,2694372.603,255169.2658
663433300,2023/3/22,290000,3,2,1368,1969,19154,1,4,4,2746839.817,288513.9534
641002400,2023/3/15,320000,3,2,1524,1955,19152,1,4,4,2723690.354,271003.7329
532406300,2023/3/7,199900,3,2,1350,1950,19111,1,4,4,2715505.852,274965.0543
542470400,2023/3/23,265000,3,2,1296,1950,19149,1,4,4,2721674.319,270767.3787
404206200,2023/3/1,105000,3,1,1204,1920,19142,1,4,4,2671769.979,222289.6233
663032000,2023/3/20,237000,3,1,1224,1962,19154,1,4,4,2743426.903,291043.0327
888470292,2023/3/13,599000,3,3,3004,2019,19130,1,1,1,2693779.916,242900.4928
364389200,2023/3/6,120000,3,1,960,1920,19146,1,4,4,2685675.308,229400.8357
364289900,2023/3/15,250000,3,2,1140,1925,19146,1,4,2,2686505.518,229286.1988
521246500,2023/3/3,210000,3,2,1300,1925,19131,1,4,2,2677642.597,243712.9321
102413400,2023/3/24,90000,3,1,980,1920,19138,1,4,4,2694929.58,274448.3854
541263100,2023/3/16,215000,3,1,1120,1950,19149,1,4,4,2718990.206,268706.351
432359700,2023/3/24,90000,3,1,1120,1900,19140,1,3,3,2698494.746,257616.2271
332399900,2023/3/24,195000,3,2,1350,1925,19124,1,4,3,2709996.241,256618.2957
642324200,2023/3/23,395000,3,3,1280,1953,19136,1,3,4,2731550.685,270956.9767
193045300,2023/3/9,33500,3,1,1008,1920,19140,1,4,4,2701388.457,254822.7573
433250100,2023/3/24,135000,3,1,1088,1940,19140,1,4,4,2700547.944,260012.5429
651039900,2023/3/13,309900,3,2,1290,1953,19136,1,3,2,2729931.017,266039.8251
453073000,2023/3/15,219900,3,1,1028,1920,19137,1,4,3,2718050.725,253651.5553
252368100,2023/3/23,150000,3,1,1076,1920,19134,1,4,4,2707235.874,249049.8867
372066500,2023/3/17,130000,3,1,1344,1920,19133,1,4,4,2698703.672,252438.1437
214103300,2023/3/17,512000,3,2,1536,1959,19128,1,2,2,2674119.323,277531.9517
394141200,2023/3/22,203000,3,1,1130,1925,19148,1,4,4,2693479.286,223087.4278
362143400,2023/3/9,115000,3,1,1418,1925,19146,1,5,5,2686056.123,230140.0541
21355500,2023/3/20,515000,3,3,1978,1915,19147,1,3,3,2692990.452,229459.8478
583072823,2023/3/15,310000,3,2,1682,1960,19116,1,4,4,2738183.442,299703.8818
663235400,2023/3/9,280000,3,1,1360,1974,19154,1,4,4,2743487.671,290638.5663
631266100,2023/3/15,260000,3,2,1020,1956,19111,1,4,4,2717152.913,279334.4216
611015800,2023/3/21,75000,3,1,992,1951,19120,1,4,4,2704776.102,270320.6932
12153800,2023/3/17,339000,3,1,956,1915,19148,1,3,2,2695832.188,226473.4702
612389300,2023/3/24,218000,3,1,1216,1940,19120,1,4,4,2703026.552,268909.6954
42147800,2023/1/26,125000,3,2,942,1920,19139,1,4,4,2672210.354,240333.2309
381199600,2023/3/28,75000,3,1,856,1943,19132,1,4,4,2690070.064,253945.6787
888290004,2023/3/28,370000,3,3,1368,2006,19121,1,3,3,2686841.217,244839.1366
381199500,2023/3/28,75000,3,1,856,1943,19132,1,4,4,2690067.994,253931.5583
492202300,2023/3/21,218000,3,2,1220,1940,19141,1,4,2,2699660.492,267616.1314
442035400,2023/3/27,50000,3,1,1128,1925,19139,1,4,4,2676904.298,241219.4538
12292100,2023/3/11,555000,3,2,1622,1920,19148,1,2,2,2695024.775,227636.6582
364092300,2023/3/22,345000,3,2,1600,1925,19145,1,4,2,2688434.621,228004.4734
561203001,2023/3/21,355000,3,2,1350,1960,19111,1,4,3,2720526.497,274467.8588
21267600,2023/3/20,615000,3,2,2076,1920,19147,1,4,3,2695363.898,229465.4432
262025700,2023/3/15,640000,3,2,1734,1920,19145,1,4,2,2690321.7,224119.0373
191224000,2023/3/24,55000,3,1,1122,1925,19133,1,3,3,2699923.689,249334.4127
232349700,2023/3/10,155000,3,1,1028,1930,19124,1,4,3,2716156.506,258532.2375
84139500,2023/3/8,475000,3,1,1694,1974,19130,1,4,4,2691334.436,239776.6801
463034100,2023/3/16,170000,3,1,1112,1925,19143,1,4,3,2672863.216,235457.6806
181147400,2023/2/27,377143,3,1,1289,1920,19125,1,4,3,2703522.01,242737.7264
362226000,2023/2/28,130000,3,1,1394,1925,19146,1,4,4,2684252.351,230534.1573
172468400,2023/3/17,65000,3,1,970,1915,19138,1,4,4,2694531.393,269933.9794
341015300,2023/3/1,71500,3,1,1190,1925,19139,1,4,4,2670710.63,240203.615
442259300,2023/3/16,41000,3,1,940,1925,19131,1,5,4,2676392.96,241613.1414
83042605,2023/3/13,2750000,3,0,4381,2018,19103,1,1,1,2690444.966,238030.3815
365307400,2023/3/21,501729,3,2,1674,2014,19146,1,3,3,2691013.371,230190.1258
342215100,2023/3/27,65000,3,1,1440,1925,19151,1,4,4,2671620.966,244627.2695
351259300,2023/3/21,197500,3,2,980,1946,19124,1,4,3,2713804.634,266022.2205
463279900,2023/2/27,20000,3,1,970,1925,19143,1,7,4,2672329.248,233449.4477
591066115,2023/3/3,150000,3,1,1071,1905,19138,1,4,4,2692272.611,270767.9259
281289900,2023/3/17,42500,3,1,856,1915,19132,1,5,4,2690763.272,251152.7224
621156400,2023/3/23,200000,3,1,1152,1950,19149,1,4,4,2720037.219,264353.9683
364253800,2023/3/24,126720,3,1,1220,1905,19145,1,4,4,2686347.979,228894.595
32235900,2023/3/17,85000,3,1,1412,1920,19143,1,4,4,2670835.76,236487.0345
73044200,2023/3/19,15000,3,1,1245,1935,19134,1,4,4,2703159.306,254106.9701
212000039,2023/2/14,285000,3,1,2120,1900,19128,1,5,5,2675045.143,266804.05
73081600,2023/3/23,45000,3,1,1160,1935,19134,1,4,4,2703676.107,255055.3261
542124800,2023/3/20,225000,3,1,1296,1950,19149,1,4,4,2722017.196,270122.4272
251190000,2023/3/21,302000,3,1,1112,1920,19134,1,3,2,2708975.242,246977.7579
562437500,2023/2/22,338000,3,2,1420,1957,19152,1,4,4,2724598.767,279564.929
56210030,2023/2/28,745000,3,2,2336,2007,19123,1,3,3,2698713.095,240949.2018
332110208,2023/3/24,255000,3,2,1380,2008,19124,1,4,3,2711559.694,259007.4307
101239000,2023/3/10,235000,3,1,1374,1925,19126,1,4,2,2698143.04,273879.6953
541018800,2023/3/16,132500,3,1,1166,1950,19149,1,4,4,2716070.511,266863.3914
511253300,2023/3/27,100000,3,1,1356,1920,19143,1,4,4,2676486.221,231687.8587
11337400,2023/3/27,170000,3,1,1122,2005,19147,1,4,2,2696497.625,228750.8324
162329500,2023/2/10,78000,3,1,1120,1915,19132,1,4,4,2691690.602,251529.6461
222054300,2023/1/18,140000,3,1,1354,1925,19119,1,4,4,2686638.998,273497.2787
572191530,2023/2/10,335000,3,2,1203,1964,19136,1,4,3,2730755.307,275567.1525
581372000,2023/2/13,260000,3,1,1164,1969,19115,1,4,4,2728108.195,285670.0204
632024800,2023/2/6,322000,3,2,1572,1966,19111,1,4,4,2718091.082,283237.9282
551323600,2023/2/13,285000,3,1,1088,1950,19149,1,4,3,2722698.874,268396.3614
281291800,2023/2/7,165000,3,1,1200,1915,19132,1,3,2,2690373.935,251175.6534
172411700,2023/2/10,130500,3,1,1014,1920,19138,1,4,4,2694923.021,268664.1467
442024800,2023/2/10,37500,3,1,1080,1925,19139,1,4,4,2677014.019,241176.5848
604198000,2023/1/25,85000,3,1,1248,1925,19139,1,4,4,2674482.255,238273.1671
172470200,2023/2/2,125000,3,1,1016,1920,19138,1,4,3,2694549.013,270374.1672
462101900,2023/1/13,327500,3,1,1170,1925,19143,1,4,4,2676007.926,234271.4477
211548200,2023/1/27,375000,3,1,900,1940,19128,1,4,2,2676047.054,264465.0806
394526600,2023/2/2,505000,3,2,1785,1925,19148,1,4,2,2693092.009,227612.4965
323306400,2023/2/7,69500,3,1,918,1915,19121,1,4,3,2687101.613,248183.8149
84087805,2023/2/6,1042500,3,3,2583,2002,19130,1,4,3,2693135.612,241211.7039
621076000,2023/2/3,160000,3,1,1344,1940,19124,1,4,4,2716035.071,264696.5772
888181170,2023/1/12,375000,3,3,1179,2014,19122,1,3,3,2700337.248,244148.365
251476700,2023/2/3,160000,3,1,1088,1925,19134,1,4,4,2708028.714,249035.0156
422279400,2023/1/31,115000,3,2,1350,1930,19120,1,3,2,2702404.473,265881.9354
172421300,2023/2/6,169000,3,1,1164,1905,19138,1,4,3,2695042.711,272184.8916
406336000,2023/2/6,118000,3,1,1102,1920,19142,1,4,4,2675866.676,223243.5111
213127600,2023/1/16,299000,3,1,1255,1950,19128,1,4,4,2681122.686,264168.9368
442328500,2023/1/31,58000,3,1,1550,1925,19131,1,2,4,2675559.974,241486.8552
493115500,2023/1/12,309000,3,2,1320,1935,19141,1,4,2,2698748.296,265896.2463
491242000,2023/1/23,25000,3,1,1088,1950,19120,1,5,4,2700150.041,263705.756
612112300,2023/2/3,139900,3,1,1050,1940,19120,1,4,4,2703394.984,268653.4816
402098500,2023/1/18,105000,3,1,1066,1925,19142,1,4,4,2677429.653,224742.455
632243015,2023/1/11,335000,3,2,1400,1985,19115,1,4,4,2722258.107,289178.8861
502212600,2023/1/27,143000,3,1,1160,1950,19150,1,4,4,2687735.313,281814.374
404165708,2023/2/2,93000,3,1,1056,1925,19153,1,4,4,2670048.384,219891.8157
311016400,2023/1/22,345000,3,2,1656,2023,19125,1,1,1,2702404.861,249691.4769
312065700,2023/2/6,565000,3,3,1890,1920,19125,1,2,2,2705251.469,246212.9176
162173701,2023/1/23,55000,3,1,1290,1915,19132,1,4,4,2692273.164,249918.0349
604086700,2023/1/20,113400,3,1,1188,1925,19143,1,4,4,2672927.617,236579.4805
604107100,2023/1/13,80000,3,2,1050,1925,19143,1,4,2,2673539.559,236210.9087
172340500,2023/2/3,160000,3,2,1120,1950,19141,1,4,4,2695003.764,264121.4612
72111800,2023/2/6,67000,3,1,1076,1935,19140,1,4,4,2701763.601,259386.1308
212242200,2023/2/4,330000,3,1,1120,1955,19128,1,4,4,2676442.209,264977.1281
262426000,2023/1/19,593790,3,2,3300,2023,19145,1,1,1,2686609.446,219940.2812
243194700,2023/1/23,85000,3,1,1356,1930,19104,1,4,3,2683127.028,243330.3276
662367400,2023/1/24,375000,3,2,1764,1964,19154,1,4,4,2743487.894,283515.9345
182316200,2023/2/1,350000,3,2,1272,1920,19122,1,4,3,2698968.617,243573.7342
433339800,2023/1/18,65000,3,1,1222,1925,19140,1,4,4,2699588.667,259701.3857
392118000,2023/2/3,205000,3,1,1110,1920,19148,1,4,4,2696366.785,224772.5031
621454600,2023/1/31,150000,3,1,1388,1940,19124,1,4,4,2716531.178,264203.9804
261095700,2023/2/3,180000,3,1,1050,1920,19145,1,4,4,2691701.513,224172.6605
453098800,2023/1/9,206000,3,1,854,1920,19137,1,4,2,2718205.776,255055.3189
212239200,2023/2/2,407000,3,1,1680,1900,19128,1,3,3,2677474.109,265410.8438
212470401,2023/1/20,435000,3,2,1600,2013,19128,1,3,3,2676793.073,264453.9638
521160000,2023/1/28,315000,3,3,1496,1920,19131,1,4,2,2675085.914,249213.8069
352074200,2023/1/4,160000,3,1,1184,1925,19120,1,4,4,2709615.013,269788.4456
422438900,2023/1/23,196000,3,1,1100,1900,19120,1,3,2,2702225.703,264237.8071
251393400,2023/2/3,260000,3,1,1200,1920,19134,1,4,3,2708563.879,248622.9466
381253000,2023/2/2,69000,3,1,1199,1940,19129,1,4,4,2689971.687,255273.3306
161072600,2023/1/24,224000,3,2,1692,1915,19132,1,3,2,2694573.561,250072.5086
541213800,2023/1/24,210000,3,1,1236,1950,19149,1,4,4,2718149.933,268785.9463
406208600,2023/1/27,55000,3,1,1120,1925,19142,1,4,4,2674680.515,224533.5289
406568905,2023/2/6,250000,3,1,1360,1965,19142,1,4,3,2676196.21,222576.605
402287000,2023/1/27,53000,3,1,1176,1925,19142,1,4,4,2677407.981,224963.0884
344353700,2023/2/3,175000,3,2,1110,1916,19151,1,4,4,2668720.237,242826.7301
552241400,2023/1/12,165000,3,2,1152,1945,19135,1,4,4,2721541.968,263654.888
331420100,2023/2/3,82500,3,1,1120,1920,19134,1,4,4,2707391.208,252986.2761
592048800,2023/1/26,92700,3,1,1094,1950,19144,1,4,4,2690271.147,270321.8878
331012400,2023/2/3,10000,3,1,1008,1920,19134,1,4,4,2705779.753,252302.518
551209300,2023/1/26,270000,3,2,1462,1950,19149,1,4,4,2722766.855,267246.0835
662486600,2023/1/25,255000,3,1,1332,1983,19154,1,4,4,2741958.256,288166.3504
162125300,2023/1/10,45000,3,1,1054,1915,19132,1,5,4,2692770.78,249756.5283
291063800,2023/1/31,135000,3,1,792,1925,19121,1,4,4,2689201.696,244599.4385
172250100,2023/1/26,90000,3,1,1260,1915,19141,1,4,4,2695658.468,264894.6758
642313800,2023/2/2,312000,3,1,1600,1960,19136,1,4,4,2730173.6,272031.2413
214220300,2023/1/27,360000,3,2,1548,1967,19128,1,4,2,2674856.219,270958.8579
344393600,2023/1/11,180000,3,1,1094,1925,19151,1,4,4,2668057.06,244643.2137
632059500,2023/1/18,375000,3,1,1029,1965,19115,1,4,4,2722174.361,288692.0895
551513800,2023/1/11,235000,3,1,1548,1945,19149,1,4,4,2725551.82,268743.2443
642278200,2023/1/20,208000,3,1,1152,1925,19136,1,4,4,2729049.871,270864.3995
888001126,2023/1/31,563701,3,2,1492,2023,19125,1,1,1,2706205.544,243309.6403
22019830,2023/1/30,785000,3,2,1882,1979,19147,1,4,4,2697907.874,231232.4236
622003700,2023/1/18,110000,3,1,1320,1920,19124,1,4,4,2716978.245,261048.217
364416300,2023/1/20,100000,3,1,1050,1925,19146,1,4,4,2685133.535,229190.8555
364323700,2023/1/17,95000,3,1,1070,1925,19146,1,4,4,2686174.092,229136.689
101219000,2023/1/20,270000,3,1,1386,1950,19126,1,4,4,2698027.657,273324.598
364322300,2023/1/17,95000,3,1,1070,1925,19146,1,4,4,2686201.414,229335.0747
662317200,2023/1/20,282500,3,1,1254,1965,19154,1,4,4,2744853.795,282207.2183
222046200,2023/1/28,169500,3,1,1102,1925,19119,1,4,4,2686899.038,273609.3382
364086500,2023/1/27,187000,3,1,1488,1925,19145,1,4,4,2687866.835,228226.3151
662438000,2023/2/1,270000,3,1,1254,1973,19154,1,4,4,2744054.65,285474.4293
662378100,2023/1/11,325000,3,2,1360,1973,19154,1,4,3,2741318.246,285410.9908
411106900,2023/1/31,165000,3,1,1280,1930,19135,1,4,4,2721361.949,261016.5504
491405100,2023/2/1,200000,3,1,1406,1935,19140,1,4,4,2698464.809,261597.3143
888059280,2023/1/20,1500000,3,3,2958,2009,19106,1,3,3,2696354.567,234338.132
361155800,2023/1/27,511000,3,2,1485,1923,19146,1,2,2,2690646.4,230505.4825
12421600,2023/2/3,600000,3,1,1701,1920,19147,1,2,2,2693745.892,228530.387
406103900,2023/1/18,175000,3,1,960,1920,19142,1,4,2,2674360.993,222938.8346
162002700,2023/1/31,185000,3,1,1500,1915,19132,1,4,5,2693415.151,249218.8939
502105200,2023/2/3,275000,3,1,1208,1950,19150,1,5,4,2687223.478,281465.0121
532246000,2023/1/31,227000,3,2,1550,1950,19111,1,4,4,2715376.862,273759.9117
502129400,2023/2/3,299900,3,2,1224,1950,19150,1,3,2,2691227.209,278903.1882
888154766,2023/1/27,900000,3,3,2035,2017,19130,1,1,1,2688646.7,242613.8169
312000392,2023/1/26,619900,3,3,1881,2023,19125,1,1,1,2705919.291,243154.6672
291021700,2023/1/24,450000,3,2,1768,1915,19130,1,4,2,2691587.569,243568.8018
562256200,2023/1/6,295900,3,2,1020,1958,19152,1,4,4,2724484.841,281725.8764
132302500,2023/1/27,50000,3,1,890,1950,19140,1,4,4,2695407.044,260150.746
502358400,2023/1/13,365000,3,2,1474,1950,19150,1,4,2,2690141.4,277395.496
223083500,2023/1/4,349995,3,1,1540,1925,19119,1,4,4,2686162.363,272116.4317
482140200,2023/1/26,295000,3,1,1437,1920,19145,1,4,2,2688836.99,226484.4836
363133700,2023/1/24,417000,3,2,2001,2021,19145,1,1,1,2689759.599,227904.385
612124900,2023/1/20,20100,3,1,990,1938,19120,1,4,4,2703833.993,268703.95
402082400,2023/1/29,152000,3,1,960,1920,19142,1,4,4,2676990.981,225306.2458
301290900,2023/1/13,685000,3,3,1332,2014,19146,1,3,3,2692150.928,232184.8029
463250200,2023/1/20,61000,3,1,1246,1920,19143,1,4,4,2672751.502,234110.1344
581373300,2023/2/1,350000,3,1,1439,1967,19115,1,4,4,2728750.875,286609.5478
251455300,2023/1/31,165000,3,1,1226,1920,19134,1,4,4,2707511.495,248469.6785
342285900,2023/1/27,235000,3,2,1470,1925,19151,1,3,2,2671079.357,243684.8413
292233700,2023/1/23,280000,3,1,1216,1920,19121,1,4,2,2687742.194,244819.9089
663292200,2023/1/18,225000,3,1,1360,1973,19154,1,3,4,2745819.507,291085.7557
171135700,2023/1/19,80000,3,1,960,1915,19138,1,4,4,2694828.764,269060.117
403009200,2023/1/27,127200,3,1,980,1920,19142,1,4,4,2673317.856,226367.5203
612155500,2023/1/26,138000,3,1,1140,1926,19120,1,4,4,2704009.454,268929.5274
363230700,2023/1/22,385000,3,2,1190,1920,19146,1,4,2,2689805.598,228685.0632
531002500,2023/1/31,175000,3,1,1530,1965,19149,1,4,4,2714515.375,266565.1722
351306200,2023/1/20,225000,3,1,1400,1950,19124,1,4,4,2714042.396,266164.0473
662058200,2023/1/31,144900,3,1,1449,1972,19154,1,4,4,2740787.337,285075.1847
393432200,2023/1/31,130000,3,1,1120,1920,19148,1,4,4,2694253.973,224432.3116
393432300,2023/1/13,200000,3,1,1120,1920,19148,1,4,4,2694251.641,224418.3388
72078210,2023/1/18,119000,3,1,1160,1935,19140,1,4,4,2701842.515,254295.3673
392077737,2023/1/31,290000,3,1,1246,2013,19148,1,3,3,2696983.236,225095.2325
662259300,2023/1/26,258000,3,1,1449,1969,19154,1,4,4,2739983.196,284451.8923
353075100,2023/1/30,240000,3,1,1616,1925,19111,1,4,4,2711644.197,273015.1275
262252800,2023/1/31,215000,3,1,1008,1920,19145,1,4,4,2689506.965,225185.4367
102226000,2023/1/25,265000,3,1,1426,1925,19138,1,4,2,2693646.137,276681.564
622095800,2023/1/20,105000,3,1,1024,1925,19124,1,4,4,2717349.669,262190.8112
341128700,2023/1/26,115000,3,1,1242,1925,19139,1,4,4,2671424.123,239943.2231
53034610,2023/1/27,837500,3,2,2133,1900,19107,1,4,4,2693880.362,233466.3765
662015800,2023/1/31,280000,3,1,1380,1963,19154,1,4,4,2742384.207,289493.9528
21198800,2023/2/15,370000,3,1,1680,1915,19147,1,4,4,2695248.992,229805.5715
21129500,2023/2/1,335000,3,1,1312,1900,19147,1,4,4,2694923.244,230584.8432
71127700,2023/2/3,27000,3,1,920,1935,19133,1,4,4,2701706.477,251804.0052
161150500,2023/2/15,87000,3,1,2064,1915,19132,1,5,5,2694045.918,249541.6255
403034500,2023/1/31,74000,3,1,990,1920,19142,1,4,4,2674011.549,224974.088
122112500,2023/2/15,50000,3,1,1170,1925,19144,1,4,4,2691094.781,268439.9138
222097700,2023/2/13,241000,3,1,1440,1940,19119,1,4,4,2687073.348,274873.8865
